Unnamed: 0,date,BW,BY,BE,BB,HB,HH,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH
2150,2019-12-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2151,2019-12-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2152,2019-12-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2153,2019-12-23,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2154,2019-12-24,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2155,2019-12-25,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2156,2019-12-26,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2157,2019-12-27,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2158,2019-12-28,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2159,2019-12-29,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2160,2019-12-30,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2161,2019-12-31,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2162,2020-01-01,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2163,2020-01-02,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2164,2020-01-03,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2165,2020-01-04,True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,False
2166,2020-01-05,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False
2167,2020-01-06,False,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False
2168,2020-01-07,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2169,2020-01-08,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2170,2020-01-09,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2171,2020-01-10,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2172,2020-01-11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2173,2020-01-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2174,2020-01-13,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2175,2020-01-14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2176,2020-01-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2177,2020-01-16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2178,2020-01-17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2179,2020-01-18,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2180,2020-01-19,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2181,2020-01-20,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2182,2020-01-21,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2183,2020-01-22,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2184,2020-01-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2185,2020-01-24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2186,2020-01-25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2187,2020-01-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2188,2020-01-27,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2189,2020-01-28,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2190,2020-01-29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2191,2020-01-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2192,2020-01-31,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2193,2020-02-01,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2194,2020-02-02,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2195,2020-02-03,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
2196,2020-02-04,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False
2197,2020-02-05,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2198,2020-02-06,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
